-3.42757 0.0136135
-3.42618 0.0134813
-3.4248 0.0133527
-3.42341 0.0132275
-3.42203 0.0131057
-3.42064 0.0129871
-3.41925 0.0128715
-3.41787 0.0127588
-3.41648 0.0126489
-3.41509 0.0125416
-3.41371 0.012437
-3.41232 0.0123348
-3.41094 0.0122349
-3.40955 0.0121374
-3.40816 0.012042
-3.40678 0.0119487
-3.40539 0.0118575
-3.404 0.0117682
-3.40262 0.0116809
-3.40123 0.0115953
-3.39984 0.0115115
-3.39846 0.0114294
-3.39707 0.0113489
-3.39569 0.0112701
-3.3943 0.0111927
-3.39291 0.0111169
-3.39153 0.0110425
-3.39014 0.0109694
-3.38875 0.0108978
-3.38737 0.0108274
-3.38598 0.0107583
-3.3846 0.0106905
-3.38321 0.0106238
-3.38182 0.0105583
-3.38044 0.0104939
-3.37905 0.0104306
-3.37766 0.0103683
-3.37628 0.0103071
-3.37489 0.0102469
-3.37351 0.0101877
-3.37212 0.0101294
-3.37073 0.0100721
-3.36935 0.0100156
-3.36796 0.00996005
-3.36657 0.00990532
-3.36519 0.00985144
-3.3638 0.00979835
-3.36242 0.00974606
-3.36103 0.00969453
-3.35964 0.00964376
-3.35826 0.00959372
-3.35687 0.0095444
-3.35548 0.00949577
-3.3541 0.00944782
-3.35271 0.00940055
-3.35133 0.00935391
-3.34994 0.00930792
-3.34855 0.00926254
-3.34717 0.00921777
-3.34578 0.00917359
-3.34439 0.00912999
-3.34301 0.00908697
-3.34162 0.00904448
-3.34024 0.00900255
-3.33885 0.00896114
-3.33746 0.00892026
-3.33608 0.00887989
-3.33469 0.00884
-3.3333 0.00880062
-3.33192 0.0087617
-3.33053 0.00872325
-3.32914 0.00868526
-3.32776 0.00864772
-3.32637 0.00861063
-3.32499 0.00857395
-3.3236 0.00853771
-3.32221 0.00850188
-3.32083 0.00846645
-3.31944 0.00843143
-3.31805 0.00839679
-3.31667 0.00836255
-3.31528 0.00832867
-3.3139 0.00829516
-3.31251 0.00826203
-3.31112 0.00822924
-3.30974 0.00819681
-3.30835 0.00816472
-3.30696 0.00813296
-3.30558 0.00810154
-3.30419 0.00807044
-3.30281 0.00803966
-3.30142 0.0080092
-3.30003 0.00797904
-3.29865 0.0079492
-3.29726 0.00791964
-3.29587 0.00789038
-3.29449 0.00786142
-3.2931 0.00783272
-3.29172 0.00780431
-3.29033 0.00777618
-3.28894 0.00774831
-3.28756 0.00772072
-3.28617 0.00769338
-3.28478 0.00766629
-3.2834 0.00763947
-3.28201 0.00761288
-3.28063 0.00758655
-3.27924 0.00756046
-3.27785 0.00753459
-3.27647 0.00750897
-3.27508 0.00748359
-3.27369 0.00745841
-3.27231 0.00743347
-3.27092 0.00740875
-3.26953 0.00738423
-3.26815 0.00735995
-3.26676 0.00733586
-3.26538 0.00731198
-3.26399 0.00728831
-3.2626 0.00726484
-3.26122 0.00724156
-3.25983 0.00721849
-3.25844 0.00719559
-3.25706 0.00717289
-3.25567 0.0071504
-3.25429 0.00712806
-3.2529 0.00710591
-3.25151 0.00708396
-3.25013 0.00706216
-3.24874 0.00704055
-3.24735 0.00701912
-3.24597 0.00699783
-3.24458 0.00697673
-3.2432 0.0069558
-3.24181 0.00693501
-3.24042 0.0069144
-3.23904 0.00689395
-3.23765 0.00687364
-3.23626 0.0068535
-3.23488 0.00683351
-3.23349 0.00681365
-3.23211 0.00679396
-3.23072 0.00677443
-3.22933 0.00675501
-3.22795 0.00673575
-3.22656 0.00671665
-3.22517 0.00669765
-3.22379 0.00667881
-3.2224 0.00666012
-3.22102 0.00664153
-3.21963 0.00662309
-3.21824 0.0066048
-3.21686 0.00658661
-3.21547 0.00656855
-3.21408 0.00655065
-3.2127 0.00653284
-3.21131 0.00651515
-3.20992 0.00649761
-3.20854 0.00648018
-3.20715 0.00646284
-3.20577 0.00644566
-3.20438 0.00642859
-3.20299 0.0064116
-3.20161 0.00639476
-3.20022 0.00637803
-3.19883 0.00636138
-3.19745 0.00634486
-3.19606 0.00632847
-3.19468 0.00631214
-3.19329 0.00629594
-3.1919 0.00627987
-3.19052 0.00626387
-3.18913 0.00624796
-3.18774 0.0062322
-3.18636 0.00621652
-3.18497 0.0062009
-3.18359 0.00618543
-3.1822 0.00617005
-3.18081 0.00615473
-3.17943 0.00613953
-3.17804 0.00612445
-3.17665 0.00610942
-3.17527 0.00609448
-3.17388 0.00607968
-3.1725 0.00606493
-3.17111 0.00605025
-3.16972 0.00603571
-3.16834 0.00602125
-3.16695 0.00600683
-3.16556 0.00599252
-3.16418 0.00597833
-3.16279 0.00596418
-3.16141 0.0059501
-3.16002 0.00593616
-3.15863 0.00592228
-3.15725 0.00590843
-3.15586 0.00589471
-3.15447 0.00588109
-3.15309 0.00586749
-3.1517 0.00585397
-3.15032 0.00584059
-3.14893 0.00582724
-3.14754 0.00581394
-3.14616 0.00580076
-3.14477 0.00578767
-3.14338 0.00577458
-3.142 0.00576159
-3.14061 0.00574873
-3.13922 0.00573589
-3.13784 0.00572308
-3.13645 0.00571041
-3.13507 0.00569781
-3.13368 0.00568522
-3.13229 0.00567271
-3.13091 0.00566033
-3.12952 0.00564797
-3.12813 0.00563563
-3.12675 0.00562342
-3.12536 0.0056113
-3.12398 0.00559916
-3.12259 0.0055871
-3.1212 0.00557517
-3.11982 0.00556327
-3.11843 0.00555137
-3.11704 0.00553959
-3.11566 0.00552791
-3.11427 0.00551622
-3.11289 0.00550456
-3.1115 0.00549305
-3.11011 0.00548159
-3.10873 0.0054701
-3.10734 0.00545871
-3.10595 0.00544745
-3.10457 0.00543619
-3.10318 0.00542491
-3.1018 0.00541378
-3.10041 0.00540274
-3.09902 0.00539166
-3.09764 0.00538062
-3.09625 0.00536974
-3.09486 0.00535889
-3.09348 0.005348
-3.09209 0.0053372
-3.09071 0.00532654
-3.08932 0.00531587
-3.08793 0.00530517
-3.08655 0.00529461
-3.08516 0.00528416
-3.08377 0.00527366
-3.08239 0.00526316
-3.081 0.00525283
-3.07961 0.00524256
-3.07823 0.00523222
-3.07684 0.00522193
-3.07546 0.00521182
-3.07407 0.00520173
-3.07268 0.00519155
-3.0713 0.00518147
-3.06991 0.00517156
-3.06852 0.00516163
-3.06714 0.00515161
-3.06575 0.00514174
-3.06437 0.00513203
-3.06298 0.00512224
-3.06159 0.0051124
-3.06021 0.00510273
-3.05882 0.00509319
-3.05743 0.00508355
-3.05605 0.00507388
-3.05466 0.00506441
-3.05328 0.00505504
-3.05189 0.00504553
-3.0505 0.00503603
-3.04912 0.00502675
-3.04773 0.00501754
-3.04634 0.00500817
-3.04496 0.00499883
-3.04357 0.00498974
-3.04219 0.00498068
-3.0408 0.00497144
-3.03941 0.00496227
-3.03803 0.00495336
-3.03664 0.00494444
-3.03525 0.00493534
-3.03387 0.00492632
-3.03248 0.00491758
-3.0311 0.00490881
-3.02971 0.00489983
-3.02832 0.00489097
-3.02694 0.00488239
-3.02555 0.00487377
-3.02416 0.00486492
-3.02278 0.00485619
-3.02139 0.00484777
-3.02001 0.0048393
-3.01862 0.00483057
-3.01723 0.00482197
-3.01585 0.00481371
-3.01446 0.00480538
-3.01307 0.00479677
-3.01169 0.00478829
-3.0103 0.00478018
-3.00891 0.00477201
-3.00753 0.00476352
-3.00614 0.00475514
-3.00476 0.00474717
-3.00337 0.00473917
-3.00198 0.0047308
-3.0006 0.00472251
-2.99921 0.00471467
-2.99782 0.00470684
-2.99644 0.0046986
-2.99505 0.00469038
-2.99367 0.00468265
-2.99228 0.00467501
-2.99089 0.0046669
-2.98951 0.00465874
-2.98812 0.00465111
-2.98673 0.00464365
-2.98535 0.00463571
-2.98396 0.00462759
-2.98258 0.00462002
-2.98119 0.00461276
-2.9798 0.004605
-2.97842 0.00459692
-2.97703 0.00458938
-2.97564 0.0045823
-2.97426 0.00457477
-2.97287 0.00456674
-2.97149 0.00455917
-2.9701 0.00455226
-2.96871 0.004545
-2.96733 0.00453705
-2.96594 0.00452941
-2.96455 0.00452261
-2.96317 0.00451566
-2.96178 0.00450785
-2.9604 0.0045001
-2.95901 0.00449333
-2.95762 0.00448671
-2.95624 0.00447913
-2.95485 0.00447126
-2.95346 0.00446441
-2.95208 0.00445812
-2.95069 0.00445089
-2.9493 0.00444293
-2.94792 0.00443588
-2.94653 0.00442983
-2.94515 0.00442308
-2.94376 0.00441514
-2.94237 0.00440776
-2.94099 0.0044018
-2.9396 0.00439563
-2.93821 0.00438791
-2.93683 0.00438012
-2.93544 0.00437402
-2.93406 0.00436844
-2.93267 0.00436122
-2.93128 0.00435308
-2.9299 0.00434653
-2.92851 0.00434141
-2.92712 0.00433499
-2.92574 0.00432672
-2.92435 0.00431944
-2.92297 0.00431446
-2.92158 0.00430906
-2.92019 0.00430111
-2.91881 0.00429296
-2.91742 0.00428756
-2.91603 0.0042832
-2.91465 0.0042762
-2.91326 0.00426734
-2.91188 0.00426087
-2.91049 0.00425718
-2.9091 0.00425175
-2.90772 0.0042428
-2.90633 0.00423475
-2.90494 0.00423086
-2.90356 0.00422734
-2.90217 0.00421941
-2.90079 0.00420972
-2.8994 0.00420438
-2.89801 0.00420242
-2.89663 0.00419685
-2.89524 0.00418639
-2.89385 0.00417834
-2.89247 0.00417659
-2.89108 0.00417436
-2.88969 0.00416504
-2.88831 0.00415384
-2.88692 0.00414996
-2.88554 0.00415081
-2.88415 0.00414527
-2.88276 0.00413218
-2.88138 0.00412359
-2.87999 0.00412521
-2.8786 0.00412564
-2.87722 0.0041142
-2.87583 0.00409973
-2.87445 0.00409761
-2.87306 0.00410379
-2.87167 0.00409928
-2.87029 0.00408125
-2.8689 0.00407021
-2.86751 0.00407756
-2.86613 0.00408443
-2.86474 0.00407015
-2.86336 0.00404795
-2.86197 0.00404711
-2.86058 0.00406454
-2.8592 0.00406507
-2.85781 0.00403744
-2.85642 0.00401782
-2.85504 0.00403497
-2.85365 0.00405905
-2.85227 0.00404318
-2.85088 0.00400192
-2.84949 0.00399734
-2.84811 0.00404013
-2.84672 0.00406115
-2.84533 0.00401598
-2.84395 0.00396742
-2.84256 0.00399867
-2.84118 0.00407277
-2.83979 0.0040707
-2.8384 0.00398085
-2.83702 0.00394486
-2.83563 0.00404699
-2.83424 0.00415226
-2.83286 0.0040875
-2.83147 0.00393675
-2.83009 0.003965
-2.8287 0.00420232
-2.82731 0.00432148
-2.82593 0.00411079
-2.82454 0.00389148
-2.82315 0.00412451
-2.82177 0.0046336
-2.82038 0.00469243
-2.81899 0.00413663
-2.81761 0.00390203
-2.81622 0.00478899
-2.81484 0.00593225
-2.81345 0.00562882
-2.81206 0.00414538
-2.81068 0.00435054
-2.80929 0.0078092
-2.8079 0.0109807
-2.80652 0.0088038
-2.80513 0.00404493
-2.80375 0.00887206
-2.80236 0.0290664
-2.80097 0.0457656
-2.79959 0.0296581
-2.7982 0.00395575
-2.79681 0.115429
-2.79543 0.628953
-2.79404 1.79165
-2.79266 3.61893
-2.79127 5.75409
-2.78988 7.544
-2.7885 8.33425
-2.78711 7.8162
-2.78572 6.19855
-2.78434 4.08732
-2.78295 2.15854
-2.78157 0.841003
-2.78018 0.194357
-2.77879 0.0106411
-2.77741 0.0195736
-2.77602 0.044425
-2.77463 0.0355009
-2.77325 0.013815
-2.77186 0.00384691
-2.77048 0.0066383
-2.76909 0.0105761
-2.7677 0.00921867
-2.76632 0.00535316
-2.76493 0.00367342
-2.76354 0.00468545
-2.76216 0.00575566
-2.76077 0.0052676
-2.75938 0.00408508
-2.758 0.00365773
-2.75661 0.00410288
-2.75523 0.00448327
-2.75384 0.00424695
-2.75245 0.00377234
-2.75107 0.00363852
-2.74968 0.00386046
-2.74829 0.00401918
-2.74691 0.0038879
-2.74552 0.00366256
-2.74414 0.00361482
-2.74275 0.00373526
-2.74136 0.00380895
-2.73998 0.00372969
-2.73859 0.00360909
-2.7372 0.00358981
-2.73582 0.00365915
-2.73443 0.00369608
-2.73305 0.00364524
-2.73166 0.00357429
-2.73027 0.00356492
-2.72889 0.00360651
-2.7275 0.00362605
-2.72611 0.00359183
-2.72473 0.00354661
-2.72334 0.0035406
-2.72196 0.00356619
-2.72057 0.00357693
-2.71918 0.0035529
-2.7178 0.00352199
-2.71641 0.00351696
-2.71502 0.00353285
-2.71364 0.00353885
-2.71225 0.00352135
-2.71087 0.00349889
-2.70948 0.00349396
-2.70809 0.00350371
-2.70671 0.00350701
-2.70532 0.00349384
-2.70393 0.00347664
-2.70255 0.00347153
-2.70116 0.00347724
-2.69977 0.00347891
-2.69839 0.00346871
-2.697 0.00345495
-2.69562 0.0034496
-2.69423 0.00345255
-2.69284 0.00345318
-2.69146 0.00344506
-2.69007 0.00343368
-2.68868 0.00342811
-2.6873 0.00342911
-2.68591 0.00342902
-2.68453 0.00342242
-2.68314 0.00341274
-2.68175 0.00340702
-2.68037 0.00340658
-2.67898 0.00340596
-2.67759 0.00340048
-2.67621 0.0033921
-2.67482 0.00338628
-2.67344 0.00338476
-2.67205 0.00338371
-2.67066 0.00337907
-2.66928 0.00337172
-2.66789 0.00336587
-2.6665 0.00336352
-2.66512 0.00336208
-2.66373 0.00335808
-2.66235 0.00335158
-2.66096 0.00334577
-2.65957 0.00334275
-2.65819 0.00334095
-2.6568 0.00333744
-2.65541 0.00333165
-2.65403 0.00332594
-2.65264 0.0033224
-2.65126 0.00332025
-2.64987 0.00331708
-2.64848 0.00331193
-2.6471 0.00330638
-2.64571 0.00330242
-2.64432 0.00329992
-2.64294 0.00329699
-2.64155 0.00329239
-2.64017 0.00328706
-2.63878 0.00328279
-2.63739 0.00327994
-2.63601 0.00327713
-2.63462 0.00327302
-2.63323 0.00326797
-2.63185 0.00326348
-2.63046 0.00326028
-2.62907 0.0032575
-2.62769 0.00325381
-2.6263 0.00324908
-2.62492 0.00324447
-2.62353 0.00324093
-2.62214 0.00323809
-2.62076 0.00323473
-2.61937 0.00323037
-2.61798 0.00322574
-2.6166 0.0032219
-2.61521 0.0032189
-2.61383 0.0032158
-2.61244 0.00321181
-2.61105 0.00320727
-2.60967 0.00320318
-2.60828 0.00319996
-2.60689 0.00319699
-2.60551 0.00319338
-2.60412 0.00318904
-2.60274 0.00318477
-2.60135 0.00318128
-2.59996 0.00317833
-2.59858 0.00317505
-2.59719 0.003171
-2.5958 0.00316666
-2.59442 0.00316287
-2.59303 0.00315982
-2.59165 0.00315681
-2.59026 0.00315311
-2.58887 0.00314883
-2.58749 0.00314478
-2.5861 0.00314151
-2.58471 0.00313865
-2.58333 0.00313534
-2.58194 0.00313126
-2.58056 0.00312702
-2.57917 0.00312344
-2.57778 0.00312058
-2.5764 0.00311762
-2.57501 0.00311388
-2.57362 0.00310959
-2.57224 0.00310567
-2.57085 0.00310262
-2.56946 0.00309993
-2.56808 0.00309664
-2.56669 0.00309248
-2.56531 0.00308825
-2.56392 0.00308486
-2.56253 0.00308226
-2.56115 0.00307944
-2.55976 0.00307564
-2.55837 0.00307123
-2.55699 0.00306738
-2.5556 0.00306462
-2.55422 0.00306222
-2.55283 0.00305896
-2.55144 0.00305463
-2.55006 0.0030503
-2.54867 0.00304712
-2.54728 0.00304491
-2.5459 0.00304232
-2.54451 0.00303839
-2.54313 0.00303373
-2.54174 0.00302989
-2.54035 0.00302753
-2.53897 0.00302557
-2.53758 0.00302238
-2.53619 0.00301773
-2.53481 0.00301314
-2.53342 0.00301019
-2.53204 0.00300858
-2.53065 0.00300638
-2.52926 0.00300225
-2.52788 0.00299709
-2.52649 0.00299315
-2.5251 0.00299136
-2.52372 0.00299013
-2.52233 0.0029871
-2.52095 0.00298189
-2.51956 0.00297677
-2.51817 0.00297406
-2.51679 0.0029734
-2.5154 0.00297191
-2.51401 0.0029675
-2.51263 0.00296145
-2.51124 0.00295713
-2.50985 0.00295614
-2.50847 0.0029562
-2.50708 0.0029536
-2.5057 0.0029475
-2.50431 0.00294123
-2.50292 0.00293865
-2.50154 0.00293954
-2.50015 0.00293952
-2.49876 0.00293488
-2.49738 0.00292717
-2.49599 0.00292177
-2.49461 0.00292186
-2.49322 0.00292435
-2.49183 0.00292299
-2.49045 0.00291552
-2.48906 0.00290683
-2.48767 0.0029038
-2.48629 0.00290731
-2.4849 0.00291051
-2.48352 0.00290619
-2.48213 0.00289542
-2.48074 0.00288713
-2.47936 0.00288839
-2.47797 0.00289567
-2.47658 0.00289786
-2.4752 0.00288867
-2.47381 0.00287473
-2.47243 0.00286924
-2.47104 0.00287705
-2.46965 0.00288775
-2.46827 0.00288618
-2.46688 0.00286997
-2.46549 0.00285405
-2.46411 0.0028552
-2.46272 0.0028722
-2.46134 0.00288477
-2.45995 0.00287514
-2.45856 0.00284968
-2.45718 0.00283491
-2.45579 0.0028488
-2.4544 0.00287798
-2.45302 0.00288875
-2.45163 0.00286431
-2.45025 0.00282767
-2.44886 0.00282084
-2.44747 0.00285769
-2.44609 0.00290232
-2.4447 0.00290336
-2.44331 0.00285297
-2.44193 0.00280462
-2.44054 0.00282063
-2.43915 0.0028988
-2.43777 0.002962
-2.43638 0.0029359
-2.435 0.00283984
-2.43361 0.00278435
-2.43222 0.00285794
-2.43084 0.00301445
-2.42945 0.00309699
-2.42806 0.00300245
-2.42668 0.00282225
-2.42529 0.00278291
-2.42391 0.00300553
-2.42252 0.00332698
-2.42113 0.00341833
-2.41975 0.00314379
-2.41836 0.00279468
-2.41697 0.00287175
-2.41559 0.00353299
-2.4142 0.00427201
-2.41282 0.00430985
-2.41143 0.00348757
-2.41004 0.00275022
-2.40866 0.00344375
-2.40727 0.00577592
-2.40588 0.00798654
-2.4045 0.00764612
-2.40311 0.00460014
-2.40173 0.00277555
-2.40034 0.0078333
-2.39895 0.0208662
-2.39757 0.0333667
-2.39618 0.0312213
-2.39479 0.0116282
-2.39341 0.00693365
-2.39202 0.0993535
-2.39064 0.408787
-2.38925 1.04716
-2.38786 2.05315
-2.38648 3.33882
-2.38509 4.68231
-2.3837 5.78196
-2.38232 6.35684
-2.38093 6.25136
-2.37954 5.49572
-2.37816 4.29349
-2.37677 2.94243
-2.37539 1.72669
-2.374 0.828613
-2.37261 0.294498
-2.37123 0.0587024
-2.36984 0.00298677
-2.36845 0.016923
-2.36707 0.0332123
-2.36568 0.0309523
-2.3643 0.0174376
-2.36291 0.00597542
-2.36152 0.00266287
-2.36014 0.00506523
-2.35875 0.00773978
-2.35736 0.00760229
-2.35598 0.00529904
-2.35459 0.00316789
-2.35321 0.00265672
-2.35182 0.00341151
-2.35043 0.00416596
-2.34905 0.00409811
-2.34766 0.00338458
-2.34627 0.00274022
-2.34489 0.0026351
-2.3435 0.00294744
-2.34212 0.00322766
-2.34073 0.00317982
-2.33934 0.0028842
-2.33796 0.00263175
-2.33657 0.0026115
-2.33518 0.00276281
-2.3338 0.00288565
-2.33241 0.00285198
-2.33103 0.00270652
-2.32964 0.00258968
-2.32825 0.00258937
-2.32687 0.00267047
-2.32548 0.00273057
-2.32409 0.00270681
-2.32271 0.00262646
-2.32132 0.00256535
-2.31993 0.002569
-2.31855 0.00261555
-2.31716 0.0026473
-2.31578 0.00263028
-2.31439 0.00258193
-2.313 0.00254663
-2.31162 0.00255008
-2.31023 0.00257808
-2.30884 0.00259579
-2.30746 0.00258332
-2.30607 0.00255217
-2.30469 0.00252996
-2.3033 0.00253225
-2.30191 0.00254961
-2.30053 0.00255983
-2.29914 0.00255047
-2.29775 0.00252924
-2.29637 0.00251415
-2.29498 0.00251524
-2.2936 0.00252616
-2.29221 0.00253215
-2.29082 0.00252493
-2.28944 0.00250974
-2.28805 0.00249876
-2.28666 0.00249885
-2.28528 0.0025057
-2.28389 0.00250916
-2.28251 0.00250345
-2.28112 0.00249211
-2.27973 0.00248363
-2.27835 0.00248294
-2.27696 0.00248711
-2.27557 0.00248899
-2.27419 0.00248435
-2.2728 0.00247556
-2.27142 0.00246869
-2.27003 0.0024674
-2.26864 0.00246976
-2.26726 0.00247061
-2.26587 0.00246673
-2.26448 0.0024597
-2.2631 0.00245391
-2.26171 0.00245218
-2.26033 0.00245327
-2.25894 0.0024534
-2.25755 0.00245008
-2.25617 0.0024443
-2.25478 0.00243928
-2.25339 0.00243723
-2.25201 0.00243739
-2.25062 0.00243701
-2.24923 0.00243409
-2.24785 0.00242923
-2.24646 0.00242478
-2.24508 0.00242251
-2.24369 0.00242199
-2.2423 0.0024212
-2.24092 0.00241858
-2.23953 0.00241441
-2.23814 0.00241041
-2.23676 0.002408
-2.23537 0.00240696
-2.23399 0.00240585
-2.2326 0.00240342
-2.23121 0.00239978
-2.22983 0.00239617
-2.22844 0.00239368
-2.22705 0.00239225
-2.22567 0.00239086
-2.22428 0.00238855
-2.2229 0.00238532
-2.22151 0.00238204
-2.22012 0.00237953
-2.21874 0.00237781
-2.21735 0.00237617
-2.21596 0.00237391
-2.21458 0.002371
-2.21319 0.00236802
-2.21181 0.00236556
-2.21042 0.00236363
-2.20903 0.00236176
-2.20765 0.00235949
-2.20626 0.00235681
-2.20487 0.00235411
-2.20349 0.00235174
-2.2021 0.00234968
-2.20072 0.0023476
-2.19933 0.00234526
-2.19794 0.00234273
-2.19656 0.00234028
-2.19517 0.00233807
-2.19378 0.00233595
-2.1924 0.00233369
-2.19101 0.00233122
-2.18962 0.00232875
-2.18824 0.00232653
-2.18685 0.00232454
-2.18547 0.00232246
-2.18408 0.00232005
-2.18269 0.00231739
-2.18131 0.00231489
-2.17992 0.00231285
-2.17853 0.00231113
-2.17715 0.0023092
-2.17576 0.0023067
-2.17438 0.00230381
-2.17299 0.00230116
-2.1716 0.00229923
-2.17022 0.00229781
-2.16883 0.00229616
-2.16744 0.00229367
-2.16606 0.00229052
-2.16467 0.00228759
-2.16329 0.00228566
-2.1619 0.00228457
-2.16051 0.00228334
-2.15913 0.002281
-2.15774 0.0022776
-2.15635 0.00227425
-2.15497 0.00227214
-2.15358 0.00227136
-2.1522 0.00227072
-2.15081 0.00226874
-2.14942 0.00226516
-2.14804 0.00226123
-2.14665 0.00225871
-2.14526 0.00225815
-2.14388 0.00225825
-2.14249 0.00225695
-2.14111 0.00225335
-2.13972 0.00224871
-2.13833 0.00224545
-2.13695 0.00224489
-2.13556 0.00224588
-2.13417 0.00224567
-2.13279 0.00224239
-2.1314 0.00223696
-2.13002 0.00223252
-2.12863 0.00223157
-2.12724 0.00223351
-2.12586 0.00223492
-2.12447 0.00223252
-2.12308 0.0022264
-2.1217 0.00222027
-2.12031 0.00221826
-2.11892 0.00222101
-2.11754 0.00222466
-2.11615 0.00222409
-2.11477 0.00221767
-2.11338 0.00220929
-2.11199 0.00220517
-2.11061 0.00220822
-2.10922 0.0022148
-2.10783 0.00221748
-2.10645 0.00221175
-2.10506 0.00220067
-2.10368 0.00219289
-2.10229 0.00219503
-2.1009 0.00220507
-2.09952 0.00221317
-2.09813 0.00221015
-2.09674 0.00219638
-2.09536 0.00218275
-2.09397 0.0021816
-2.09259 0.00219507
-2.0912 0.00221163
-2.08981 0.00221519
-2.08843 0.00220001
-2.08704 0.00217773
-2.08565 0.00216881
-2.08427 0.00218419
-2.08288 0.00221325
-2.0815 0.00223061
-2.08011 0.00221833
-2.07872 0.00218444
-2.07734 0.00215975
-2.07595 0.00217191
-2.07456 0.00221818
-2.07318 0.00226256
-2.07179 0.00226463
-2.07041 0.00221811
-2.06902 0.00216374
-2.06763 0.00215913
-2.06625 0.00222607
-2.06486 0.00232184
-2.06347 0.00236717
-2.06209 0.00231607
-2.0607 0.00220898
-2.05931 0.00215375
-2.05793 0.00223603
-2.05654 0.00242933
-2.05516 0.00259263
-2.05377 0.00258039
-2.05238 0.0023874
-2.051 0.0021958
-2.04961 0.00224999
-2.04822 0.00263142
-2.04684 0.0031251
-2.04545 0.00333988
-2.04407 0.00304891
-2.04268 0.00248909
-2.04129 0.00230531
-2.03991 0.00305807
-2.03852 0.00461191
-2.03713 0.00597186
-2.03575 0.0059413
-2.03436 0.00433606
-2.03298 0.00281233
-2.03159 0.00425588
-2.0302 0.0105089
-2.02882 0.0197093
-2.02743 0.0257443
-2.02604 0.0221504
-2.02466 0.0106987
-2.02327 0.0115523
-2.02189 0.0690812
-2.0205 0.247214
-2.01911 0.611655
-2.01773 1.2025
-2.01634 2.00694
-2.01495 2.94455
-2.01357 3.87464
-2.01218 4.6274
-2.0108 5.05003
-2.00941 5.0523
-2.00802 4.63448
-2.00664 3.88696
-2.00525 2.96193
-2.00386 2.02801
-2.00248 1.22463
-2.00109 0.631697
-1.9997 0.262586
-1.99832 0.0786713
-1.99693 0.015947
-1.99555 0.011664
-1.99416 0.0217012
-1.99277 0.0253187
-1.99139 0.01983
-1.99 0.0109809
-1.98861 0.0046489
-1.98723 0.00287722
-1.98584 0.00413636
-1.98446 0.00571409
-1.98307 0.00589967
-1.98168 0.00469606
-1.9803 0.00316169
-1.97891 0.00229368
-1.97752 0.00233885
-1.97614 0.00284754
-1.97475 0.00319666
-1.97337 0.00307955
-1.97198 0.00263223
-1.97059 0.0022103
-1.96921 0.00206913
-1.96782 0.00220034
-1.96643 0.00240165
-1.96505 0.00247174
-1.96366 0.00235852
-1.96228 0.00216335
-1.96089 0.00203079
-1.9595 0.00203028
-1.95812 0.00211908
-1.95673 0.00219699
-1.95534 0.00219332
-1.95396 0.00211459
-1.95257 0.0020248
-1.95119 0.00198583
-1.9498 0.00201044
-1.94841 0.00206101
-1.94703 0.00208699
-1.94564 0.00206583
-1.94425 0.00201561
-1.94287 0.00197447
-1.94148 0.00196794
-1.9401 0.00199115
-1.93871 0.00201716
-1.93732 0.00202114
-1.93594 0.00199925
-1.93455 0.00196857
-1.93316 0.00195082
-1.93178 0.00195484
-1.93039 0.00197143
-1.929 0.00198295
-1.92762 0.00197815
-1.92623 0.00196011
-1.92485 0.001942
