-3.465 3.30981e-09
-3.46415 3.36708e-09
-3.46331 3.34062e-09
-3.46246 3.2721e-09
-3.46162 3.35541e-09
-3.46077 3.20532e-09
-3.45992 3.34998e-09
-3.45908 3.16184e-09
-3.45823 3.33232e-09
-3.45739 3.13227e-09
-3.45654 3.31008e-09
-3.45569 3.11042e-09
-3.45485 3.28663e-09
-3.454 3.09464e-09
-3.45316 3.26111e-09
-3.45231 3.08706e-09
-3.45146 3.2297e-09
-3.45062 3.09191e-09
-3.44977 3.18776e-09
-3.44893 3.11256e-09
-3.44808 3.1337e-09
-3.44723 3.14687e-09
-3.44639 3.07415e-09
-3.44554 3.18232e-09
-3.44469 3.02708e-09
-3.44385 3.1961e-09
-3.443 3.0169e-09
-3.44216 3.16629e-09
-3.44131 3.05691e-09
-3.44046 3.09382e-09
-3.43962 3.12705e-09
-3.43877 3.0186e-09
-3.43793 3.17148e-09
-3.43708 3.00161e-09
-3.43623 3.1394e-09
-3.43539 3.06593e-09
-3.43454 3.0486e-09
-3.4337 3.14932e-09
-3.43285 2.99412e-09
-3.432 3.15022e-09
-3.43116 3.04832e-09
-3.43031 3.05754e-09
-3.42947 3.14645e-09
-3.42862 2.99704e-09
-3.42777 3.14596e-09
-3.42693 3.06739e-09
-3.42608 3.04287e-09
-3.42524 3.16395e-09
-3.42439 3.01196e-09
-3.42354 3.1224e-09
-3.4227 3.11956e-09
-3.42185 3.02035e-09
-3.42101 3.17315e-09
-3.42016 3.06518e-09
-3.41931 3.07192e-09
-3.41847 3.18037e-09
-3.41762 3.03638e-09
-3.41678 3.13181e-09
-3.41593 3.16062e-09
-3.41508 3.03923e-09
-3.41424 3.17912e-09
-3.41339 3.13503e-09
-3.41254 3.06365e-09
-3.4117 3.20954e-09
-3.41085 3.1165e-09
-3.41001 3.09719e-09
-3.40916 3.2277e-09
-3.40831 3.10912e-09
-3.40747 3.13129e-09
-3.40662 3.24019e-09
-3.40578 3.11194e-09
-3.40493 3.16174e-09
-3.40408 3.2522e-09
-3.40324 3.12243e-09
-3.40239 3.18719e-09
-3.40155 3.26682e-09
-3.4007 3.13842e-09
-3.39985 3.20754e-09
-3.39901 3.28529e-09
-3.39816 3.15891e-09
-3.39732 3.22302e-09
-3.39647 3.30745e-09
-3.39562 3.18407e-09
-3.39478 3.23399e-09
-3.39393 3.33192e-09
-3.39309 3.21503e-09
-3.39224 3.24124e-09
-3.39139 3.35612e-09
-3.39055 3.25327e-09
-3.3897 3.2466e-09
-3.38886 3.37642e-09
-3.38801 3.29963e-09
-3.38716 3.25372e-09
-3.38632 3.38876e-09
-3.38547 3.35293e-09
-3.38463 3.26832e-09
-3.38378 3.39018e-09
-3.38293 3.40852e-09
-3.38209 3.29725e-09
-3.38124 3.38128e-09
-3.38039 3.45772e-09
-3.37955 3.34581e-09
-3.3787 3.36872e-09
-3.37786 3.48967e-09
-3.37701 3.41339e-09
-3.37616 3.36578e-09
-3.37532 3.49636e-09
-3.37447 3.48945e-09
-3.37363 3.38859e-09
-3.37278 3.47997e-09
-3.37193 3.55378e-09
-3.37109 3.4469e-09
-3.37024 3.45806e-09
-3.3694 3.5848e-09
-3.36855 3.53299e-09
-3.3677 3.45972e-09
-3.36686 3.57508e-09
-3.36601 3.61784e-09
-3.36517 3.50889e-09
-3.36432 3.54482e-09
-3.36347 3.66416e-09
-3.36263 3.6017e-09
-3.36178 3.53762e-09
-3.36094 3.65524e-09
-3.36009 3.69755e-09
-3.35924 3.59067e-09
-3.3584 3.61925e-09
-3.35755 3.74308e-09
-3.35671 3.69585e-09
-3.35586 3.61813e-09
-3.35501 3.72195e-09
-3.35417 3.79202e-09
-3.35332 3.69336e-09
-3.35248 3.68505e-09
-3.35163 3.81551e-09
-3.35078 3.81249e-09
-3.34994 3.71248e-09
-3.34909 3.77442e-09
-3.34825 3.88656e-09
-3.3474 3.82375e-09
-3.34655 3.75831e-09
-3.34571 3.86803e-09
-3.34486 3.93663e-09
-3.34401 3.84096e-09
-3.34317 3.82486e-09
-3.34232 3.95478e-09
-3.34148 3.97418e-09
-3.34063 3.87121e-09
-3.33978 3.90291e-09
-3.33894 4.03125e-09
-3.33809 4.00807e-09
-3.33725 3.91503e-09
-3.3364 3.98479e-09
-3.33555 4.09902e-09
-3.33471 4.04457e-09
-3.33386 3.96962e-09
-3.33302 4.06586e-09
-3.33217 4.16162e-09
-3.33132 4.08691e-09
-3.33048 4.0313e-09
-3.32963 4.14412e-09
-3.32879 4.22265e-09
-3.32794 4.13621e-09
-3.32709 4.09688e-09
-3.32625 4.21922e-09
-3.3254 4.2849e-09
-3.32456 4.19244e-09
-3.32371 4.16412e-09
-3.32286 4.2915e-09
-3.32202 4.35019e-09
-3.32117 4.25527e-09
-3.32033 4.23176e-09
-3.31948 4.36131e-09
-3.31863 4.41943e-09
-3.31779 4.3245e-09
-3.31694 4.29936e-09
-3.3161 4.42879e-09
-3.31525 4.49275e-09
-3.3144 4.40027e-09
-3.31356 4.36725e-09
-3.31271 4.49371e-09
-3.31186 4.56952e-09
-3.31102 4.48302e-09
-3.31017 4.43655e-09
-3.30933 4.55565e-09
-3.30848 4.6483e-09
-3.30763 4.57324e-09
-3.30679 4.50921e-09
-3.30594 4.61438e-09
-3.3051 4.7268e-09
-3.30425 4.67096e-09
-3.3034 4.58801e-09
-3.30256 4.6704e-09
-3.30171 4.80201e-09
-3.30087 4.77513e-09
-3.30002 4.67632e-09
-3.29917 4.72568e-09
-3.29833 4.8706e-09
-3.29748 4.88292e-09
-3.29664 4.77736e-09
-3.29579 4.78432e-09
-3.29494 4.93002e-09
-3.2941 4.98916e-09
-3.29325 4.89284e-09
-3.29241 4.85265e-09
-3.29156 4.98009e-09
-3.29071 5.08675e-09
-3.28987 5.02115e-09
-3.28902 4.93844e-09
-3.28818 5.02488e-09
-3.28733 5.16818e-09
